    ID 	     time  	         popPred  	   indPred_mean*  	    indPred_mode  	  
     5 	   0.2182  	       22.4131   	       12.4198   	       12.3830   	  
     5 	   0.5091  	       19.2829   	       11.3858   	       11.3969   	  
     5 	   0.8000  	       16.6448   	       10.4560   	       10.5047   	  
     5 	   1.0909  	       14.4206   	        9.6195   	        9.6973   	  
     5 	   1.3818  	       12.5444   	        8.8667   	        8.9664   	  
     5 	   1.6727  	       10.9611   	        8.1890   	        8.3044   	  
     5 	   1.9636  	        9.6241   	        7.5785   	        7.7045   	  
     5 	   2.2545  	        8.4943   	        7.0283   	        7.1608   	  
     5 	   2.5455  	        7.5388   	        6.5321   	        6.6676   	  
     5 	   2.8364  	        6.7300   	        6.0844   	        6.2201   	  
     5 	   3.1273  	        6.0447   	        5.6802   	        5.8137   	  
     5 	   3.4182  	        5.4632   	        5.3150   	        5.4445   	  
     5 	   3.7091  	        4.9691   	        4.9847   	        5.1089   	  
     5 	   4.0000  	        4.5486   	        4.6857   	        4.8034   	  
     5 	   4.2909  	        4.1900   	        4.4149   	        4.5253   	  
     5 	   4.5818  	        3.8836   	        4.1694   	        4.2719   	  
     5 	   4.8727  	        3.6211   	        3.9465   	        4.0407   	  
     5 	   5.1636  	        3.3956   	        3.7439   	        3.8296   	  
     5 	   5.4545  	        3.2013   	        3.5596   	        3.6367   	  
     5 	   5.7455  	        3.0332   	        3.3917   	        3.4601   	  
     5 	   6.0364  	        2.8874   	        3.2385   	        3.2984   	  
     5 	   6.3273  	        2.7602   	        3.0985   	        3.1501   	  
     5 	   6.6182  	        2.6488   	        2.9705   	        3.0139   	  
     5 	   6.9091  	        2.5508   	        2.8531   	        2.8886   	  
     5 	   7.2000  	        2.4640   	        2.7453   	        2.7732   	  
     5 	   7.4909  	        2.3868   	        2.6461   	        2.6668   	  
     5 	   7.7818  	        2.3177   	        2.5548   	        2.5685   	  
     5 	   8.0727  	        2.2554   	        2.4704   	        2.4775   	  
     5 	   8.3636  	        2.1989   	        2.3923   	        2.3932   	  
     5 	   8.6545  	        2.1473   	        2.3200   	        2.3150   	  
     5 	   8.9455  	        2.1000   	        2.2527   	        2.2422   	  
     5 	   9.2364  	        2.0563   	        2.1901   	        2.1743   	  
     5 	   9.5273  	        2.0156   	        2.1316   	        2.1110   	  
     5 	   9.8182  	        1.9776   	        2.0770   	        2.0517   	  
     5 	  10.1091  	        1.9419   	        2.0257   	        1.9962   	  
     5 	  10.4000  	        1.9081   	        1.9775   	        1.9440   	  
     5 	  10.6909  	        1.8760   	        1.9321   	        1.8949   	  
     5 	  10.9818  	        1.8454   	        1.8893   	        1.8486   	  
     5 	  11.2727  	        1.8161   	        1.8487   	        1.8049   	  
     5 	  11.5636  	        1.7879   	        1.8103   	        1.7635   	  
     5 	  11.8545  	        1.7607   	        1.7737   	        1.7242   	  
     5 	  12.1455  	        1.7344   	        1.7389   	        1.6869   	  
     5 	  12.4364  	        1.7089   	        1.7056   	        1.6513   	  
     5 	  12.7273  	        1.6841   	        1.6738   	        1.6174   	  
     5 	  13.0182  	        1.6600   	        1.6433   	        1.5850   	  
     5 	  13.3091  	        1.6364   	        1.6141   	        1.5539   	  
     5 	  13.6000  	        1.6134   	        1.5859   	        1.5242   	  
     5 	  13.8909  	        1.5908   	        1.5588   	        1.4956   	  
     5 	  14.1818  	        1.5687   	        1.5326   	        1.4680   	  
     5 	  14.4727  	        1.5471   	        1.5072   	        1.4415   	  
     5 	  14.7636  	        1.5258   	        1.4827   	        1.4159   	  
     5 	  15.0545  	        1.5049   	        1.4589   	        1.3912   	  
     5 	  15.3455  	        1.4844   	        1.4359   	        1.3672   	  
     5 	  15.6364  	        1.4642   	        1.4134   	        1.3440   	  
     5 	  15.9273  	        1.4444   	        1.3916   	        1.3215   	  
     5 	  16.2182  	        1.4248   	        1.3703   	        1.2996   	  
     5 	  16.5091  	        1.4056   	        1.3496   	        1.2783   	  
     5 	  16.8000  	        1.3866   	        1.3293   	        1.2576   	  
     5 	  17.0909  	        1.3680   	        1.3095   	        1.2375   	  
     5 	  17.3818  	        1.3496   	        1.2902   	        1.2178   	  
     5 	  17.6727  	        1.3314   	        1.2712   	        1.1986   	  
     5 	  17.9636  	        1.3135   	        1.2527   	        1.1799   	  
     5 	  18.2545  	        1.2959   	        1.2345   	        1.1615   	  
     5 	  18.5455  	        1.2785   	        1.2167   	        1.1436   	  
     5 	  18.8364  	        1.2614   	        1.1993   	        1.1261   	  
     5 	  19.1273  	        1.2445   	        1.1821   	        1.1089   	  
     5 	  19.4182  	        1.2278   	        1.1653   	        1.0921   	  
     5 	  19.7091  	        1.2114   	        1.1488   	        1.0756   	  
     5 	  20.0000  	        1.1952   	        1.1326   	        1.0594   	  
     5 	  20.2909  	        1.1792   	        1.1166   	        1.0436   	  
     5 	  20.5818  	        1.1634   	        1.1009   	        1.0280   	  
     5 	  20.8727  	        1.1479   	        1.0855   	        1.0127   	  
     5 	  21.1636  	        1.1325   	        1.0703   	        0.9977   	  
     5 	  21.4545  	        1.1174   	        1.0554   	        0.9830   	  
     5 	  21.7455  	        1.1024   	        1.0407   	        0.9685   	  
     5 	  22.0364  	        1.0877   	        1.0262   	        0.9542   	  
     5 	  22.3273  	        1.0731   	        1.0120   	        0.9402   	  
     5 	  22.6182  	        1.0588   	        0.9980   	        0.9265   	  
     5 	  22.9091  	        1.0447   	        0.9842   	        0.9129   	  
     5 	  23.2000  	        1.0307   	        0.9706   	        0.8996   	  
     5 	  23.4909  	        1.0169   	        0.9572   	        0.8865   	  
     5 	  23.7818  	        1.0033   	        0.9440   	        0.8736   	  
     5 	  24.0727  	        0.9899   	        0.9310   	        0.8609   	  
     5 	  24.3636  	        0.9767   	        0.9181   	        0.8484   	  
     5 	  24.6545  	        0.9636   	        0.9055   	        0.8361   	  
     5 	  24.9455  	        0.9508   	        0.8931   	        0.8240   	  
     5 	  25.2364  	        0.9380   	        0.8808   	        0.8121   	  
     5 	  25.5273  	        0.9255   	        0.8687   	        0.8004   	  
     5 	  25.8182  	        0.9131   	        0.8568   	        0.7888   	  
     5 	  26.1091  	        0.9009   	        0.8450   	        0.7774   	  
     5 	  26.4000  	        0.8889   	        0.8334   	        0.7662   	  
     6 	  -2.4000  	        0.0000   	        0.0000   	        0.0000   	  
     6 	  -2.1091  	        0.0000   	        0.0000   	        0.0000   	  
     6 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
     6 	  -1.5273  	        0.0000   	        0.0000   	        0.0000   	  
     6 	  -1.2364  	        0.0000   	        0.0000   	        0.0000   	  
     6 	  -0.9455  	        0.0000   	        0.0000   	        0.0000   	  
     6 	  -0.6545  	        0.0000   	        0.0000   	        0.0000   	  
     6 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
     6 	  -0.0727  	        0.0000   	        0.0000   	        0.0000   	  
     6 	   0.2182  	       18.2272   	       48.4930   	       47.1360   	  
     6 	   0.5091  	       16.1736   	       37.3861   	       36.8296   	  
     6 	   0.8000  	       14.3871   	       28.8797   	       28.8259   	  
     6 	   1.0909  	       12.8323   	       22.3644   	       22.6099   	  
     6 	   1.3818  	       11.4788   	       17.3739   	       17.7820   	  
     6 	   1.6727  	       10.2999   	       13.5507   	       14.0318   	  
     6 	   1.9636  	        9.2726   	       10.6216   	       11.1184   	  
     6 	   2.2545  	        8.3769   	        8.3769   	        8.8547   	  
     6 	   2.5455  	        7.5954   	        6.6563   	        7.0954   	  
     6 	   2.8364  	        6.9131   	        5.3371   	        5.7279   	  
     6 	   3.1273  	        6.3169   	        4.3252   	        4.6644   	  
     6 	   3.4182  	        5.7955   	        3.5486   	        3.8370   	  
     6 	   3.7091  	        5.3390   	        2.9522   	        3.1930   	  
     6 	   4.0000  	        4.9388   	        2.4938   	        2.6914   	  
     6 	   4.2909  	        4.5877   	        2.1411   	        2.3003   	  
     6 	   4.5818  	        4.2791   	        1.8693   	        1.9950   	  
     6 	   4.8727  	        4.0074   	        1.6595   	        1.7565   	  
     6 	   5.1636  	        3.7679   	        1.4972   	        1.5696   	  
     6 	   5.4545  	        3.5563   	        1.3712   	        1.4230   	  
     6 	   5.7455  	        3.3690   	        1.2731   	        1.3076   	  
     6 	   6.0364  	        3.2029   	        1.1963   	        1.2165   	  
     6 	   6.3273  	        3.0550   	        1.1359   	        1.1442   	  
     6 	   6.6182  	        2.9232   	        1.0880   	        1.0866   	  
     6 	   6.9091  	        2.8053   	        1.0497   	        1.0403   	  
     6 	   7.2000  	        2.6995   	        1.0188   	        1.0029   	  
     6 	   7.4909  	        2.6042   	        0.9935   	        0.9724   	  
     6 	   7.7818  	        2.5182   	        0.9726   	        0.9472   	  
     6 	   8.0727  	        2.4402   	        0.9550   	        0.9262   	  
     6 	   8.3636  	        2.3692   	        0.9400   	        0.9085   	  
     6 	   8.6545  	        2.3044   	        0.9269   	        0.8932   	  
     6 	   8.9455  	        2.2449   	        0.9154   	        0.8800   	  
     6 	   9.2364  	        2.1901   	        0.9051   	        0.8683   	  
     6 	   9.5273  	        2.1394   	        0.8956   	        0.8578   	  
     6 	   9.8182  	        2.0923   	        0.8869   	        0.8483   	  
     6 	  10.1091  	        2.0484   	        0.8787   	        0.8395   	  
     6 	  10.4000  	        2.0073   	        0.8710   	        0.8313   	  
     6 	  10.6909  	        1.9686   	        0.8636   	        0.8235   	  
     6 	  10.9818  	        1.9322   	        0.8565   	        0.8162   	  
     6 	  11.2727  	        1.8976   	        0.8496   	        0.8091   	  
     6 	  11.5636  	        1.8648   	        0.8429   	        0.8023   	  
     6 	  11.8545  	        1.8334   	        0.8364   	        0.7957   	  
     6 	  12.1455  	        1.8035   	        0.8299   	        0.7893   	  
     6 	  12.4364  	        1.7747   	        0.8236   	        0.7829   	  
     6 	  12.7273  	        1.7470   	        0.8174   	        0.7768   	  
     6 	  13.0182  	        1.7203   	        0.8112   	        0.7707   	  
     6 	  13.3091  	        1.6945   	        0.8051   	        0.7647   	  
     6 	  13.6000  	        1.6695   	        0.7991   	        0.7588   	  
     6 	  13.8909  	        1.6452   	        0.7932   	        0.7529   	  
     6 	  14.1818  	        1.6216   	        0.7873   	        0.7471   	  
     6 	  14.4727  	        1.5986   	        0.7814   	        0.7414   	  
     6 	  14.7636  	        1.5761   	        0.7756   	        0.7357   	  
     6 	  15.0545  	        1.5542   	        0.7699   	        0.7301   	  
     6 	  15.3455  	        1.5328   	        0.7641   	        0.7245   	  
     6 	  15.6364  	        1.5118   	        0.7585   	        0.7190   	  
     6 	  15.9273  	        1.4912   	        0.7529   	        0.7135   	  
     6 	  16.2182  	        1.4711   	        0.7473   	        0.7081   	  
     6 	  16.5091  	        1.4513   	        0.7418   	        0.7027   	  
     6 	  16.8000  	        1.4318   	        0.7363   	        0.6974   	  
     6 	  17.0909  	        1.4127   	        0.7308   	        0.6921   	  
     6 	  17.3818  	        1.3939   	        0.7254   	        0.6868   	  
     6 	  17.6727  	        1.3754   	        0.7201   	        0.6816   	  
     6 	  17.9636  	        1.3573   	        0.7147   	        0.6764   	  
     6 	  18.2545  	        1.3394   	        0.7094   	        0.6712   	  
     6 	  18.5455  	        1.3217   	        0.7042   	        0.6661   	  
     6 	  18.8364  	        1.3044   	        0.6990   	        0.6611   	  
     6 	  19.1273  	        1.2873   	        0.6938   	        0.6561   	  
     6 	  19.4182  	        1.2704   	        0.6887   	        0.6511   	  
     6 	  19.7091  	        1.2538   	        0.6836   	        0.6461   	  
     6 	  20.0000  	        1.2374   	        0.6785   	        0.6412   	  
     6 	  20.2909  	        1.2213   	        0.6735   	        0.6364   	  
     6 	  20.5818  	        1.2053   	        0.6685   	        0.6315   	  
     6 	  20.8727  	        1.1896   	        0.6636   	        0.6267   	  
     6 	  21.1636  	        1.1742   	        0.6587   	        0.6220   	  
     6 	  21.4545  	        1.1589   	        0.6538   	        0.6172   	  
     6 	  21.7455  	        1.1438   	        0.6490   	        0.6125   	  
